transaction_id,event_id,ticket_id,buyer_id,seller_id,ts,purchase_price,resale_price,transaction_type,fraud_pattern
155a9bb8-a7a7-4497-90c5-43bbfcc22d0f,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,10d83b3b-f3ec-4116-bd1c-31bee606a6d5,30385dd7-4c7d-4313-a6c6-81b0e4729be5,00000000-0000-0000-0000-000000000001,2026-08-26T06:48:55.525379+00:00,180.38,0.0,Purchase,none
5905aaf0-7d47-45aa-9ae1-0f928f61c7de,5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,4374fb09-c588-4871-8da1-4e0398eb60c6,3735262d-4184-4b03-84dd-7054144823f7,00000000-0000-0000-0000-000000000001,2026-08-26T06:49:29.485990+00:00,267.25,0.0,Purchase,none
aa91e486-6ac2-4a2e-b333-1bb3a4175c6a,a8e56e0c-20de-435d-a031-d750c40db9b4,73c3cf51-d471-4e08-9839-f398cfd10cf9,36fea0b4-38cd-4122-bc01-45e14ce2afa2,00000000-0000-0000-0000-000000000001,2026-08-26T06:50:08.078022+00:00,158.33,0.0,Purchase,none
f1015258-108e-484d-a11c-00acf8e65ce3,29a3b2e9-5d65-4441-9588-42dea2bc372f,edfa7a1e-4bbc-4f7f-9ecf-498d39ec3ade,3f5fbf4f-d417-4230-9274-ee11b61df906,00000000-0000-0000-0000-000000000001,2026-08-26T06:50:39.912836+00:00,129.95,0.0,Purchase,none
96c77e35-410c-43c6-84f2-9f9680719434,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,ff5f6f66-81b7-4630-b92a-4b01fdc3b80c,ece42aa5-930e-4549-924f-7225c519fd78,00000000-0000-0000-0000-000000000001,2026-08-26T06:50:55.466947+00:00,205.47,0.0,Purchase,none
d91b8078-76a3-45d6-8aef-16f42a25108c,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,80531f6a-5ae6-40ac-8522-783757994ede,a3a6ef83-cab6-4107-afd6-9b3af2dd9456,00000000-0000-0000-0000-000000000001,2026-08-26T06:51:41.848322+00:00,180.38,0.0,Purchase,none
a4410949-353a-490c-9229-8c12d558aa29,3d4cbf37-4eb9-4eff-8e88-cb2dd4e80839,3e2b0fd1-f3fd-44fe-b8b5-8ca885eb4e71,28c13091-444d-410b-bf87-e362cf8d446a,00000000-0000-0000-0000-000000000001,2026-08-26T06:52:51.224606+00:00,45.64,0.0,Purchase,none
5c611bed-18a8-4a6a-9a62-1aad7cf6c2ac,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,228794ca-0890-453f-8313-431aebb6957e,4d57d880-d865-469a-b4f3-310340066ff2,00000000-0000-0000-0000-000000000001,2026-08-26T06:53:57.792924+00:00,115.17,0.0,Purchase,none
fba9f834-7b89-44cf-9880-483aa00a5d57,c17af08a-1745-46d8-be57-0ddf827050a8,33141109-d764-46dc-9deb-2c06f6c8e4de,3ae0acdb-2a65-44af-b09d-338b23936d45,00000000-0000-0000-0000-000000000001,2026-08-26T06:54:32.409100+00:00,42.72,0.0,Purchase,none
9b2ed73c-a5a8-4718-bb42-9ea7fbb067b6,62801c45-1043-4a10-98ae-43346c12ace8,2e3b5fad-5219-47a6-bcca-81adca20c56d,d4fecf58-a1f8-45a4-8a4b-455957765dc6,00000000-0000-0000-0000-000000000001,2026-08-26T06:54:59.290945+00:00,133.04,0.0,Purchase,none
0b7cdf90-1f0f-4185-a997-d8d7d8ea4fda,29a3b2e9-5d65-4441-9588-42dea2bc372f,6208b2fa-80a5-436b-8099-f04ad666d299,6df5fa4a-4a8e-4dd2-a067-982478adb182,00000000-0000-0000-0000-000000000001,2026-08-26T06:56:00.316179+00:00,129.95,0.0,Purchase,none
5c8e30e0-82a8-4bac-a67c-79f8c7213585,a013ac6e-deda-4e16-9b3d-bd5ce9a1fa6f,5d0e0b3c-ecd7-4c20-b8c3-1af275854228,8a81b778-8bf4-4171-8ab5-6e07a167974e,00000000-0000-0000-0000-000000000001,2026-08-26T06:56:04.464838+00:00,110.58,0.0,Purchase,none
dc82e8b6-339e-418d-90a8-0d65f97656dd,614ff3d7-19db-4ad0-9dd1-dfb23b982ef8,723ecc1a-7e9c-476e-94f8-fd619dace995,2344f207-f0a1-4255-a71e-bf8e979bc54c,00000000-0000-0000-0000-000000000001,2026-08-26T06:57:16.938601+00:00,105.05,0.0,Purchase,none
34c3d176-1e17-4056-ac6b-8f13c96e3397,474a493b-3ced-4f2d-839f-bc501223b513,c38a5468-b901-4e6c-87b4-6cde415119f7,9ad28c4a-9798-439e-9a78-6fcac5a06501,00000000-0000-0000-0000-000000000001,2026-08-26T06:58:56.608865+00:00,210.62,0.0,Purchase,none
a5b07314-eda6-4e88-8f69-72b2e3f25578,1825bc54-30be-445f-a835-14f2ceb81f9d,a1b5ba7f-4b21-458e-ab89-3356946294f0,59fbb46d-51d3-449c-bfff-a983081190e9,00000000-0000-0000-0000-000000000001,2026-08-26T06:59:01.156192+00:00,56.17,0.0,Purchase,none
0b16a560-bb8d-4355-9f78-faf3de218952,28f49481-a0a0-4dc4-a720-9bdf1c11f735,bee355af-15b3-4f6a-b103-064bcc654947,a14923c2-f920-464c-8763-fcd01f15c7b6,00000000-0000-0000-0000-000000000001,2026-08-26T07:00:10.705829+00:00,243.86,0.0,Purchase,none
2fe4b141-9658-4837-b668-f895696187a3,14296c07-f26b-4776-913e-4de2e0c53cb8,ac694ca2-00a9-419c-b7c7-6bb88a6501d9,c84042f9-db66-4c53-be15-91ee217fc48c,00000000-0000-0000-0000-000000000001,2026-08-26T07:00:39.160467+00:00,53.13,0.0,Purchase,none
484e3017-fb02-4603-aafc-6c87b92a9a05,080aadfb-e7c9-4b26-9141-25c63a9bedd4,fce2a82b-1fff-4929-ad96-d54a74802b38,6b08984b-a731-46f3-9485-39236223733d,00000000-0000-0000-0000-000000000001,2026-08-26T07:00:44.736264+00:00,262.1,0.0,Purchase,none
25bb7826-3df9-41d9-9b7e-add83720f500,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1c9825be-3324-45f1-b6a5-8e79c408ade9,71594914-b1b6-4ecd-8009-45ce932c3ec9,00000000-0000-0000-0000-000000000001,2026-08-26T07:01:18.784498+00:00,206.97,0.0,Purchase,none
431ece4d-b7e6-4676-9158-93c1728c0d84,47229389-571a-4876-ac30-7511b2b9437a,f625f7eb-d11c-49a1-a795-c3486452cc56,33ffb402-a5d5-4bf9-8a3a-bb3ac439dfcf,00000000-0000-0000-0000-000000000001,2026-08-26T07:01:36.398726+00:00,71.98,0.0,Purchase,none
ac61660c-d028-4f21-b935-e8c77286091a,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,d2f096ca-0faf-46e5-bea5-475062e77fe0,6a25542e-ffbd-4cdd-9d84-d303ccb03fc5,00000000-0000-0000-0000-000000000001,2026-08-26T07:02:25.529115+00:00,205.47,0.0,Purchase,none
5b34d91f-3b79-48d7-bc6c-7b460a36f04a,72ff5d2a-386e-4be0-ab65-a6a48b8148f6,cb5f5ac2-3f21-4715-9f87-d20055467495,9e541d3e-65e1-4146-ad8b-62b689cb09aa,00000000-0000-0000-0000-000000000001,2026-08-26T07:03:10.643733+00:00,189.1,0.0,Purchase,none
71540091-2f87-4e84-b3dc-a100392b5a79,ff50bde4-3825-47b8-9cab-cc97663f1c97,41564fb0-6f22-4339-b592-deb50af18931,9ff5846e-25d7-4d5e-8498-b40a16e1cf6b,00000000-0000-0000-0000-000000000001,2026-08-26T07:03:24.863551+00:00,299.34,0.0,Purchase,none
0e946816-dbc2-473e-a8fd-368d6251452f,7656af72-29d4-4eef-beab-edcbbaa80dd4,ae85c8af-256f-433e-a2cf-de20b74aa4d5,5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,00000000-0000-0000-0000-000000000001,2026-08-26T07:04:39.085593+00:00,132.45,0.0,Purchase,none
1285b9ea-7117-480f-aca9-bb06e4496f9b,e9c349e0-3602-48ac-90f1-bc81448aaa9e,86a210b9-c575-4d9d-b5ad-3bc9f7a96969,d0713654-25cb-49de-8add-f902c46ea4cd,00000000-0000-0000-0000-000000000001,2026-08-26T07:05:07.980098+00:00,284.59,0.0,Purchase,none
2ec53f34-d020-4eeb-9bdb-a349a1e0ba73,8dcdcd03-969b-4662-8562-8059568cc69b,99d08bf4-3623-4d69-8882-ffee5e45fc5b,7daec949-d700-4461-8cb6-b0ba925f8199,00000000-0000-0000-0000-000000000001,2026-08-26T07:05:20.975579+00:00,92.13,0.0,Purchase,none
e0101fd1-274b-4253-84a8-1ba770ffd181,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,76557ca5-d206-4edd-92b8-bbab46e5510a,3bca7ff6-71be-4c72-ad8c-c85c53559e80,00000000-0000-0000-0000-000000000001,2026-08-26T07:05:28.109556+00:00,205.47,0.0,Purchase,none
3f34d00d-4015-4787-8261-47aa3aff8085,c241330b-01a9-471f-9e8a-774bcf36d58b,4b972bc7-0fbf-42fe-9f5b-06eda97025f7,d4f76322-b362-40d2-a498-8bdecd0254db,00000000-0000-0000-0000-000000000001,2026-08-26T07:06:04.335024+00:00,247.57,0.0,Purchase,none
40a95713-52e8-4600-b851-17a01ae45fe6,72ff5d2a-386e-4be0-ab65-a6a48b8148f6,2cb7e00f-f2aa-4857-b3f2-5d2618268f3a,a5b40983-3eeb-404a-9df2-372e9e825aae,00000000-0000-0000-0000-000000000001,2026-08-26T07:07:34.136276+00:00,189.1,0.0,Purchase,none
83f5b2bf-1bdc-4236-85fd-a38b783e4df3,8dcdcd03-969b-4662-8562-8059568cc69b,895bb8a1-fe01-4747-bc6d-ae4f85e632f5,7800e27a-9ace-43cc-989c-83f68098580d,00000000-0000-0000-0000-000000000001,2026-08-26T07:07:54.216603+00:00,92.13,0.0,Purchase,none
aa9cb5a7-f6a7-4dce-84a0-6865c0fcc8b1,c241330b-01a9-471f-9e8a-774bcf36d58b,d2cf5a63-fc55-48ca-a895-2ce431c2a77e,0760d408-0678-4e13-8bcd-6e4d24e11716,00000000-0000-0000-0000-000000000001,2026-08-26T07:08:30.298811+00:00,247.57,0.0,Purchase,none
86403806-a366-4154-b136-e9e57f71a837,edcd465e-3638-4821-b6e0-7cc06c52c49f,ac78dec5-d639-48aa-9650-e1f322315476,8e67d7d8-431b-4c70-93a3-b34e87e504ce,1c179c69-9535-49c6-8379-b61d1a9e82f5,2026-08-26T07:09:12.544528+00:00,175.61,191.69,Resale,circular_resale
